INFO      ::     INPUT       Input schedule: [(400, 'T'), (600, 'h'), (680, 'i'), (750, 's'), (900, ' '), (1000, 'i'), (1100, 's'), (1250, ' '), (1300, 'a'), (1430, ' '), (1500, 'w'), (1600, 'a'), (2000, 'y'), (2200, '\x00')]
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1493, instructions executed=424, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1496, instructions executed=425, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1499, instructions executed=426, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Processing Interruption: INPUT
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1507, instructions executed=427, interruption = True
INFO      ::     INSTR       Processing READ ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: [119]
DEBUG     ::     SYSTEM      ControlUnit: time=1512, instructions executed=428, interruption = True
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     SYSTEM      Data stack: [119, 119]
DEBUG     ::     SYSTEM      ControlUnit: time=1517, instructions executed=429, interruption = True
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     SYSTEM      Data stack: [119, 119, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=1521, instructions executed=430, interruption = True
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 119 and 0
DEBUG     ::     SYSTEM      Data stack: [119, 1]
DEBUG     ::     SYSTEM      ControlUnit: time=1528, instructions executed=431, interruption = True
INFO      ::     INSTR       Processing JEQ ADDRESS 1
DEBUG     ::     SYSTEM      Data stack: [119]
DEBUG     ::     SYSTEM      ControlUnit: time=1533, instructions executed=432, interruption = True
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1539, instructions executed=433, interruption = True
INFO      ::     INSTR       Processing RETURN
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1542, instructions executed=433, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1545, instructions executed=434, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1548, instructions executed=435, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1551, instructions executed=436, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1554, instructions executed=437, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1557, instructions executed=438, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1560, instructions executed=439, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1563, instructions executed=440, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1566, instructions executed=441, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1569, instructions executed=442, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1572, instructions executed=443, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1575, instructions executed=444, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1578, instructions executed=445, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1581, instructions executed=446, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1584, instructions executed=447, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1587, instructions executed=448, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1590, instructions executed=449, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1593, instructions executed=450, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1596, instructions executed=451, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1599, instructions executed=452, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     INTER       Processing Interruption: INPUT
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1607, instructions executed=453, interruption = True
INFO      ::     INSTR       Processing READ ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: [97]
DEBUG     ::     SYSTEM      ControlUnit: time=1612, instructions executed=454, interruption = True
INFO      ::     INSTR       Processing DUPLICATE
DEBUG     ::     SYSTEM      Data stack: [97, 97]
DEBUG     ::     SYSTEM      ControlUnit: time=1617, instructions executed=455, interruption = True
INFO      ::     INSTR       Processing PUSH VALUE 0
DEBUG     ::     SYSTEM      Data stack: [97, 97, 0]
DEBUG     ::     SYSTEM      ControlUnit: time=1621, instructions executed=456, interruption = True
INFO      ::     INSTR       Processing COMPARE
DEBUG     ::     ALU         Comparing 97 and 0
DEBUG     ::     SYSTEM      Data stack: [97, 1]
DEBUG     ::     SYSTEM      ControlUnit: time=1628, instructions executed=457, interruption = True
INFO      ::     INSTR       Processing JEQ ADDRESS 1
DEBUG     ::     SYSTEM      Data stack: [97]
DEBUG     ::     SYSTEM      ControlUnit: time=1633, instructions executed=458, interruption = True
INFO      ::     INSTR       Processing SAVE ADDRESS 1
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1639, instructions executed=459, interruption = True
INFO      ::     INSTR       Processing RETURN
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1642, instructions executed=459, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1645, instructions executed=460, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1648, instructions executed=461, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1651, instructions executed=462, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1654, instructions executed=463, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1657, instructions executed=464, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1660, instructions executed=465, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1663, instructions executed=466, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1666, instructions executed=467, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1669, instructions executed=468, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1672, instructions executed=469, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1675, instructions executed=470, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1678, instructions executed=471, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1681, instructions executed=472, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1684, instructions executed=473, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1687, instructions executed=474, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1690, instructions executed=475, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1693, instructions executed=476, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1696, instructions executed=477, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1699, instructions executed=478, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1702, instructions executed=479, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1705, instructions executed=480, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1708, instructions executed=481, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1711, instructions executed=482, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1714, instructions executed=483, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1717, instructions executed=484, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1720, instructions executed=485, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1723, instructions executed=486, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1726, instructions executed=487, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1729, instructions executed=488, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1732, instructions executed=489, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1735, instructions executed=490, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1738, instructions executed=491, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1741, instructions executed=492, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1744, instructions executed=493, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1747, instructions executed=494, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1750, instructions executed=495, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1753, instructions executed=496, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1756, instructions executed=497, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1759, instructions executed=498, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1762, instructions executed=499, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1765, instructions executed=500, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1768, instructions executed=501, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1771, instructions executed=502, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1774, instructions executed=503, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1777, instructions executed=504, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1780, instructions executed=505, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1783, instructions executed=506, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1786, instructions executed=507, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1789, instructions executed=508, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1792, instructions executed=509, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1795, instructions executed=510, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1798, instructions executed=511, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1801, instructions executed=512, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1804, instructions executed=513, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1807, instructions executed=514, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1810, instructions executed=515, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1813, instructions executed=516, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1816, instructions executed=517, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1819, instructions executed=518, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1822, instructions executed=519, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1825, instructions executed=520, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1828, instructions executed=521, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1831, instructions executed=522, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1834, instructions executed=523, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1837, instructions executed=524, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1840, instructions executed=525, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1843, instructions executed=526, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1846, instructions executed=527, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1849, instructions executed=528, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1852, instructions executed=529, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1855, instructions executed=530, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1858, instructions executed=531, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1861, instructions executed=532, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1864, instructions executed=533, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1867, instructions executed=534, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1870, instructions executed=535, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1873, instructions executed=536, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1876, instructions executed=537, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1879, instructions executed=538, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1882, instructions executed=539, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1885, instructions executed=540, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1888, instructions executed=541, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1891, instructions executed=542, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1894, instructions executed=543, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1897, instructions executed=544, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1900, instructions executed=545, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1903, instructions executed=546, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1906, instructions executed=547, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1909, instructions executed=548, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1912, instructions executed=549, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1915, instructions executed=550, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1918, instructions executed=551, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1921, instructions executed=552, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1924, instructions executed=553, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1927, instructions executed=554, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1930, instructions executed=555, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1933, instructions executed=556, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1936, instructions executed=557, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1939, instructions executed=558, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1942, instructions executed=559, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1945, instructions executed=560, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1948, instructions executed=561, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1951, instructions executed=562, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1954, instructions executed=563, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1957, instructions executed=564, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1960, instructions executed=565, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1963, instructions executed=566, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1966, instructions executed=567, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1969, instructions executed=568, interruption = False
INFO      ::     INSTR       Processing JUMP ADDRESS 0
DEBUG     ::     SYSTEM      Data stack: []
DEBUG     ::     SYSTEM      ControlUnit: time=1972, instructions executed=569, interruption = False
